"StudyID","SnapshotDate","GroupLevel","GroupID","MetricID","State","AssignedTo","RiskSignalID","RiskSignalURL","SignalDescription","RecommendedAction","ActionTaken","CTMSID","CreatedDate","ResolvedDate","ExtractionDate","RiskSignalDuplicateFlag","RelevantSnapshotDate","RelevantSnapshotFlag","RiskSignalAge","FunctionalArea","GroupLabel","MetricLabel","MetricAbbreviation","Country"
"AA-AA-000-0000",2025-04-01,"Site","0X4014","Analysis_kri0013","Open Action","Synthetic Monitor",900188,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900188","Synthetic risk signal for Analysis_kri0013 at 0X4014","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","PK Collection Compliance Rate","PK","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4014","Analysis_kri0014","No Action",,900189,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900189","Synthetic risk signal for Analysis_kri0014 at 0X4014","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4264","Analysis_kri0001","Awaiting Triage",,900190,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900190","Synthetic risk signal for Analysis_kri0001 at 0X4264","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4264","Analysis_kri0014","Open Action","Synthetic Monitor",900191,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900191","Synthetic risk signal for Analysis_kri0014 at 0X4264","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4264","Analysis_kri0015","Closed Action","Synthetic Monitor",900192,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900192","Synthetic risk signal for Analysis_kri0015 at 0X4264","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Deer","Premature Death Rate","DTH90","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4323","Analysis_kri0004","Awaiting Triage",,900193,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900193","Synthetic risk signal for Analysis_kri0004 at 0X4323","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Smith","Important Protocol Deviation Rate","IPD","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4323","Analysis_kri0014","Closed Action","Synthetic Monitor",900194,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900194","Synthetic risk signal for Analysis_kri0014 at 0X4323","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4464","Analysis_kri0004","Closed Action","Synthetic Monitor",900195,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900195","Synthetic risk signal for Analysis_kri0004 at 0X4464","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Important Protocol Deviation Rate","IPD","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4464","Analysis_kri0019","No Action",,900196,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900196","Synthetic risk signal for Analysis_kri0019 at 0X4464","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","IP Non-Starter Rate","IPNS","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4485","Analysis_kri0014","No Action",,900197,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900197","Synthetic risk signal for Analysis_kri0014 at 0X4485","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4572","Analysis_kri0013","No Action",,900198,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900198","Synthetic risk signal for Analysis_kri0013 at 0X4572","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","PK Collection Compliance Rate","PK","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4590","Analysis_kri0002","Open Action","Synthetic Monitor",900199,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900199","Synthetic risk signal for Analysis_kri0002 at 0X4590","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Serious Adverse Event Rate","SAE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4590","Analysis_kri0014","No Action",,900200,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900200","Synthetic risk signal for Analysis_kri0014 at 0X4590","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4629","Analysis_kri0014","Open Action","Synthetic Monitor",900201,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900201","Synthetic risk signal for Analysis_kri0014 at 0X4629","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4741","Analysis_kri0003","Closed Action","Synthetic Monitor",900202,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900202","Synthetic risk signal for Analysis_kri0003 at 0X4741","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Non-Important Protocol Deviation Rate","PD","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4874","Analysis_kri0001","Awaiting Triage",,900203,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900203","Synthetic risk signal for Analysis_kri0001 at 0X4874","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4874","Analysis_kri0002","No Action",,900204,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900204","Synthetic risk signal for Analysis_kri0002 at 0X4874","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Serious Adverse Event Rate","SAE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4874","Analysis_kri0014","Closed Action","Synthetic Monitor",900205,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900205","Synthetic risk signal for Analysis_kri0014 at 0X4874","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4874","Analysis_kri0015","Open Action","Synthetic Monitor",900206,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900206","Synthetic risk signal for Analysis_kri0015 at 0X4874","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","Premature Death Rate","DTH90","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4959","Analysis_kri0014","No Action",,900207,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900207","Synthetic risk signal for Analysis_kri0014 at 0X4959","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X4959","Analysis_kri0015","No Action",,900208,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900208","Synthetic risk signal for Analysis_kri0015 at 0X4959","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Doe","Premature Death Rate","DTH90","US"
"AA-AA-000-0000",2025-04-01,"Site","0X5033","Analysis_kri0014","Closed Action","Synthetic Monitor",900209,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900209","Synthetic risk signal for Analysis_kri0014 at 0X5033","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X5384","Analysis_kri0014","Open Action","Synthetic Monitor",900210,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900210","Synthetic risk signal for Analysis_kri0014 at 0X5384","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X539","Analysis_kri0001","Awaiting Triage",,900211,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900211","Synthetic risk signal for Analysis_kri0001 at 0X539","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X539","Analysis_kri0009","Open Action","Synthetic Monitor",900212,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900212","Synthetic risk signal for Analysis_kri0009 at 0X539","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Delayed Query Resolution Rate","OQRY","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X5434","Analysis_kri0014","No Action",,900213,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900213","Synthetic risk signal for Analysis_kri0014 at 0X5434","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X5521","Analysis_kri0013","Closed Action","Synthetic Monitor",900214,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900214","Synthetic risk signal for Analysis_kri0013 at 0X5521","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","PK Collection Compliance Rate","PK","US"
"AA-AA-000-0000",2025-04-01,"Site","0X558","Analysis_kri0014","No Action",,900215,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900215","Synthetic risk signal for Analysis_kri0014 at 0X558","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X5603","Analysis_kri0003","No Action",,900216,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900216","Synthetic risk signal for Analysis_kri0003 at 0X5603","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Non-Important Protocol Deviation Rate","PD","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X5603","Analysis_kri0015","No Action",,900217,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900217","Synthetic risk signal for Analysis_kri0015 at 0X5603","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Premature Death Rate","DTH90","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X5895","Analysis_kri0014","Closed Action","Synthetic Monitor",900218,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900218","Synthetic risk signal for Analysis_kri0014 at 0X5895","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X6040","Analysis_kri0002","Awaiting Triage",,900219,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900219","Synthetic risk signal for Analysis_kri0002 at 0X6040","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Serious Adverse Event Rate","SAE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X6040","Analysis_kri0009","Open Action","Synthetic Monitor",900220,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900220","Synthetic risk signal for Analysis_kri0009 at 0X6040","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Delayed Query Resolution Rate","OQRY","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X6040","Analysis_kri0011","Open Action","Synthetic Monitor",900221,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900221","Synthetic risk signal for Analysis_kri0011 at 0X6040","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Data Change Rate","CDAT","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X6040","Analysis_kri0014","Closed Action","Synthetic Monitor",900222,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900222","Synthetic risk signal for Analysis_kri0014 at 0X6040","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X6405","Analysis_kri0003","No Action",,900223,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900223","Synthetic risk signal for Analysis_kri0003 at 0X6405","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Non-Important Protocol Deviation Rate","PD","US"
"AA-AA-000-0000",2025-04-01,"Site","0X6405","Analysis_kri0014","Closed Action","Synthetic Monitor",900224,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900224","Synthetic risk signal for Analysis_kri0014 at 0X6405","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X6603","Analysis_kri0001","No Action",,900225,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900225","Synthetic risk signal for Analysis_kri0001 at 0X6603","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Adverse Event Rate","AE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X6603","Analysis_kri0014","No Action",,900226,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900226","Synthetic risk signal for Analysis_kri0014 at 0X6603","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X6666","Analysis_kri0001","Open Action","Synthetic Monitor",900227,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900227","Synthetic risk signal for Analysis_kri0001 at 0X6666","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X6900","Analysis_kri0014","Closed Action","Synthetic Monitor",900228,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900228","Synthetic risk signal for Analysis_kri0014 at 0X6900","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X6927","Analysis_kri0014","Open Action","Synthetic Monitor",900229,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900229","Synthetic risk signal for Analysis_kri0014 at 0X6927","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Smith","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X7011","Analysis_kri0001","No Action",,900230,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900230","Synthetic risk signal for Analysis_kri0001 at 0X7011","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X7011","Analysis_kri0014","Open Action","Synthetic Monitor",900231,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900231","Synthetic risk signal for Analysis_kri0014 at 0X7011","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X717","Analysis_kri0002","Open Action","Synthetic Monitor",900232,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900232","Synthetic risk signal for Analysis_kri0002 at 0X717","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X7497","Analysis_kri0001","No Action",,900233,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900233","Synthetic risk signal for Analysis_kri0001 at 0X7497","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X7541","Analysis_kri0002","Awaiting Triage",,900234,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900234","Synthetic risk signal for Analysis_kri0002 at 0X7541","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X7574","Analysis_kri0013","Open Action","Synthetic Monitor",900235,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900235","Synthetic risk signal for Analysis_kri0013 at 0X7574","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","PK Collection Compliance Rate","PK","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X759","Analysis_kri0001","Closed Action","Synthetic Monitor",900236,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900236","Synthetic risk signal for Analysis_kri0001 at 0X759","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X759","Analysis_kri0002","Open Action","Synthetic Monitor",900237,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900237","Synthetic risk signal for Analysis_kri0002 at 0X759","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Serious Adverse Event Rate","SAE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X759","Analysis_kri0014","No Action",,900238,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900238","Synthetic risk signal for Analysis_kri0014 at 0X759","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X7592","Analysis_kri0012","Closed Action","Synthetic Monitor",900239,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900239","Synthetic risk signal for Analysis_kri0012 at 0X7592","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Screen Failure Rate","SF","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X7809","Analysis_kri0014","No Action",,900240,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900240","Synthetic risk signal for Analysis_kri0014 at 0X7809","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X7983","Analysis_kri0014","Closed Action","Synthetic Monitor",900241,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900241","Synthetic risk signal for Analysis_kri0014 at 0X7983","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X8091","Analysis_kri0015","Closed Action","Synthetic Monitor",900242,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900242","Synthetic risk signal for Analysis_kri0015 at 0X8091","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Premature Death Rate","DTH90","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X8219","Analysis_kri0014","Awaiting Triage",,900243,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900243","Synthetic risk signal for Analysis_kri0014 at 0X8219","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X8318","Analysis_kri0001","Closed Action","Synthetic Monitor",900244,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900244","Synthetic risk signal for Analysis_kri0001 at 0X8318","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8351","Analysis_kri0001","No Action",,900245,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900245","Synthetic risk signal for Analysis_kri0001 at 0X8351","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X8351","Analysis_kri0014","No Action",,900246,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900246","Synthetic risk signal for Analysis_kri0014 at 0X8351","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X8354","Analysis_kri0001","No Action",,900247,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900247","Synthetic risk signal for Analysis_kri0001 at 0X8354","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8354","Analysis_kri0005","Closed Action","Synthetic Monitor",900248,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900248","Synthetic risk signal for Analysis_kri0005 at 0X8354","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Deer","Grade 3+ Lab Abnormality Rate","LB","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8354","Analysis_kri0012","Open Action","Synthetic Monitor",900249,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900249","Synthetic risk signal for Analysis_kri0012 at 0X8354","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-02-01,FALSE,15,"Central Monitoring","Deer","Screen Failure Rate","SF","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X8354","Analysis_kri0014","Open Action","Synthetic Monitor",900250,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900250","Synthetic risk signal for Analysis_kri0014 at 0X8354","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Ineligibility","IE","Japan"
